Iteration: 100, Eval Loss: 5.498298168182373
Iteration: 162900, Eval Loss: 1.6920254230499268
Iteration: 163000, Eval Loss: 1.7301632165908813
Iteration: 163100, Eval Loss: 1.694911003112793
Iteration: 163200, Eval Loss: 1.7351621389389038
Iteration: 163300, Eval Loss: 1.7297953367233276
Iteration: 163400, Eval Loss: 1.6977651119232178
Iteration: 163500, Eval Loss: 1.6898562908172607
Iteration: 163600, Eval Loss: 1.7058125734329224
Iteration: 163700, Eval Loss: 1.737622857093811
Iteration: 163800, Eval Loss: 1.7101651430130005
Iteration: 163900, Eval Loss: 1.682564616203308
Iteration: 164000, Eval Loss: 1.7285470962524414
Iteration: 164100, Eval Loss: 1.6731022596359253
Iteration: 164200, Eval Loss: 1.7118775844573975
Iteration: 164300, Eval Loss: 1.707781434059143
Iteration: 164400, Eval Loss: 1.6798732280731201
Iteration: 164500, Eval Loss: 1.7296000719070435
Iteration: 164600, Eval Loss: 1.6821444034576416
Iteration: 164700, Eval Loss: 1.6917307376861572
Iteration: 164800, Eval Loss: 1.6880468130111694
Iteration: 164900, Eval Loss: 1.7032928466796875
Iteration: 165000, Eval Loss: 1.7418127059936523
Iteration: 165100, Eval Loss: 1.7042648792266846
Iteration: 165200, Eval Loss: 1.7059617042541504
Iteration: 165300, Eval Loss: 1.7158738374710083
Iteration: 165400, Eval Loss: 1.6918219327926636
Iteration: 165500, Eval Loss: 1.7070049047470093
Iteration: 165600, Eval Loss: 1.717982530593872
Iteration: 165700, Eval Loss: 1.7347160577774048
Iteration: 165800, Eval Loss: 1.7430884838104248
Iteration: 165900, Eval Loss: 1.6957998275756836
Iteration: 166000, Eval Loss: 1.6908810138702393
Iteration: 166100, Eval Loss: 1.6854565143585205
Iteration: 166200, Eval Loss: 1.7008802890777588
Iteration: 166300, Eval Loss: 1.7255340814590454
Iteration: 166400, Eval Loss: 1.6707534790039062
Iteration: 166500, Eval Loss: 1.739243507385254
Iteration: 166600, Eval Loss: 1.679599642753601
Iteration: 166700, Eval Loss: 1.711992859840393
Iteration: 166800, Eval Loss: 1.7085723876953125
Iteration: 166900, Eval Loss: 1.7277767658233643
Iteration: 167000, Eval Loss: 1.682134747505188
Iteration: 167100, Eval Loss: 1.7038947343826294
Iteration: 167200, Eval Loss: 1.7084757089614868
Iteration: 167300, Eval Loss: 1.6786541938781738
Iteration: 167400, Eval Loss: 1.7019915580749512
Iteration: 167500, Eval Loss: 1.7221519947052002
Iteration: 167600, Eval Loss: 1.7197223901748657
Iteration: 167700, Eval Loss: 1.6730791330337524
Iteration: 167800, Eval Loss: 1.7361934185028076
Iteration: 167900, Eval Loss: 1.6605864763259888
Iteration: 168000, Eval Loss: 1.7217280864715576
Iteration: 168100, Eval Loss: 1.6936869621276855
Iteration: 168200, Eval Loss: 1.7081310749053955
Iteration: 168300, Eval Loss: 1.683251976966858
Iteration: 168400, Eval Loss: 1.7195825576782227
Iteration: 168500, Eval Loss: 1.709395170211792
Iteration: 168600, Eval Loss: 1.7142159938812256
Iteration: 168700, Eval Loss: 1.6895058155059814
Iteration: 168800, Eval Loss: 1.7007747888565063
Iteration: 168900, Eval Loss: 1.6968096494674683
Iteration: 169000, Eval Loss: 1.7320114374160767
Iteration: 169100, Eval Loss: 1.7148531675338745
Iteration: 169200, Eval Loss: 1.7615290880203247
Iteration: 169300, Eval Loss: 1.696936011314392
Iteration: 169400, Eval Loss: 1.7519298791885376
Iteration: 169500, Eval Loss: 1.7131539583206177
Iteration: 169600, Eval Loss: 1.6914721727371216
Iteration: 169700, Eval Loss: 1.710822343826294
Iteration: 169800, Eval Loss: 1.6919351816177368
Iteration: 169900, Eval Loss: 1.6951061487197876
Iteration: 170000, Eval Loss: 1.679681658744812
Iteration: 170100, Eval Loss: 1.6682257652282715
Iteration: 170200, Eval Loss: 1.6540874242782593
Iteration: 170300, Eval Loss: 1.6477402448654175
Iteration: 170400, Eval Loss: 1.7078334093093872
Iteration: 170500, Eval Loss: 1.747459053993225
Iteration: 170600, Eval Loss: 1.680200457572937
Iteration: 170700, Eval Loss: 1.6866228580474854
Iteration: 170800, Eval Loss: 1.6931545734405518
Iteration: 170900, Eval Loss: 1.7060571908950806
Iteration: 171000, Eval Loss: 1.7136467695236206
Iteration: 171100, Eval Loss: 1.6975759267807007
Iteration: 171200, Eval Loss: 1.6853443384170532
Iteration: 171300, Eval Loss: 1.7072330713272095
Iteration: 171400, Eval Loss: 1.6963149309158325
Iteration: 171500, Eval Loss: 1.675999641418457
Iteration: 171600, Eval Loss: 1.7301416397094727
Iteration: 171700, Eval Loss: 1.7347161769866943
Iteration: 171800, Eval Loss: 1.6865627765655518
Iteration: 171900, Eval Loss: 1.7189441919326782
Iteration: 172000, Eval Loss: 1.7001246213912964
Iteration: 172100, Eval Loss: 1.6883906126022339
Iteration: 172200, Eval Loss: 1.690475344657898
Iteration: 172300, Eval Loss: 1.6901086568832397
Iteration: 172400, Eval Loss: 1.7362406253814697
Iteration: 172500, Eval Loss: 1.7168160676956177
Iteration: 172600, Eval Loss: 1.7454787492752075
Iteration: 172700, Eval Loss: 1.7115973234176636
Iteration: 172800, Eval Loss: 1.7112176418304443
Iteration: 172900, Eval Loss: 1.6909472942352295
Iteration: 173000, Eval Loss: 1.7333085536956787
Iteration: 173100, Eval Loss: 1.6980513334274292
Iteration: 173200, Eval Loss: 1.7129418849945068
Iteration: 173300, Eval Loss: 1.7015565633773804
Iteration: 173400, Eval Loss: 1.6801508665084839
Iteration: 173500, Eval Loss: 1.6855478286743164
Iteration: 173600, Eval Loss: 1.730459451675415
Iteration: 173700, Eval Loss: 1.7080471515655518
Iteration: 173800, Eval Loss: 1.696844220161438
Iteration: 173900, Eval Loss: 1.7274855375289917
Iteration: 174000, Eval Loss: 1.6518301963806152
Iteration: 174100, Eval Loss: 1.7133299112319946
Iteration: 174200, Eval Loss: 1.7383837699890137
Iteration: 174300, Eval Loss: 1.733744740486145
Iteration: 174400, Eval Loss: 1.6602908372879028
Iteration: 174500, Eval Loss: 1.725063443183899
Iteration: 174600, Eval Loss: 1.6817102432250977
Iteration: 174700, Eval Loss: 1.7084928750991821
Iteration: 174800, Eval Loss: 1.695564866065979
Iteration: 174900, Eval Loss: 1.7211623191833496
Iteration: 175000, Eval Loss: 1.7185677289962769
Iteration: 175100, Eval Loss: 1.7127271890640259
Iteration: 175200, Eval Loss: 1.6725133657455444
Iteration: 175300, Eval Loss: 1.6844685077667236
Iteration: 175400, Eval Loss: 1.6839386224746704
Iteration: 175500, Eval Loss: 1.661429524421692
Iteration: 175600, Eval Loss: 1.7094818353652954
Iteration: 175700, Eval Loss: 1.6848044395446777
Iteration: 175800, Eval Loss: 1.6833163499832153
Iteration: 175900, Eval Loss: 1.7389638423919678
Iteration: 176000, Eval Loss: 1.7519021034240723
Iteration: 176100, Eval Loss: 1.6882529258728027
Iteration: 176200, Eval Loss: 1.703453540802002
Iteration: 176300, Eval Loss: 1.681079626083374
Iteration: 176400, Eval Loss: 1.7213826179504395
Iteration: 176500, Eval Loss: 1.7283921241760254
Iteration: 176600, Eval Loss: 1.7240794897079468
Iteration: 176700, Eval Loss: 1.7325143814086914
Iteration: 176800, Eval Loss: 1.7131212949752808
Iteration: 176900, Eval Loss: 1.7121671438217163
Iteration: 177000, Eval Loss: 1.716323733329773
Iteration: 177100, Eval Loss: 1.6933107376098633
Iteration: 177200, Eval Loss: 1.7225725650787354
Iteration: 177300, Eval Loss: 1.7123351097106934
Iteration: 177400, Eval Loss: 1.7096658945083618
Iteration: 177500, Eval Loss: 1.7011462450027466
Iteration: 177600, Eval Loss: 1.696028470993042
Iteration: 177700, Eval Loss: 1.7081351280212402
Iteration: 177800, Eval Loss: 1.7383242845535278
Iteration: 177900, Eval Loss: 1.7232729196548462
Iteration: 178000, Eval Loss: 1.6848880052566528
Iteration: 178100, Eval Loss: 1.7376699447631836
Iteration: 178200, Eval Loss: 1.6745625734329224
Iteration: 178300, Eval Loss: 1.7018547058105469
Iteration: 178400, Eval Loss: 1.6790260076522827
Iteration: 178500, Eval Loss: 1.6694542169570923
Iteration: 178600, Eval Loss: 1.6583114862442017
Iteration: 178700, Eval Loss: 1.709760069847107
Iteration: 178800, Eval Loss: 1.6932518482208252
Iteration: 178900, Eval Loss: 1.7139960527420044
Iteration: 179000, Eval Loss: 1.691604733467102
Iteration: 179100, Eval Loss: 1.6852355003356934
Iteration: 179200, Eval Loss: 1.6719352006912231
Iteration: 179300, Eval Loss: 1.6680244207382202
Iteration: 179400, Eval Loss: 1.6626390218734741
Iteration: 179500, Eval Loss: 1.7197141647338867
Iteration: 179600, Eval Loss: 1.7042608261108398
Iteration: 179700, Eval Loss: 1.6879924535751343
Iteration: 179800, Eval Loss: 1.6845611333847046
Iteration: 179900, Eval Loss: 1.6613935232162476
Iteration: 180000, Eval Loss: 1.739377737045288
Iteration: 180100, Eval Loss: 1.6663459539413452
Iteration: 180200, Eval Loss: 1.7335683107376099
Iteration: 180300, Eval Loss: 1.6671302318572998
Iteration: 180400, Eval Loss: 1.679126262664795
Iteration: 180500, Eval Loss: 1.6738536357879639
Iteration: 180600, Eval Loss: 1.7436442375183105
Iteration: 180700, Eval Loss: 1.6836216449737549
Iteration: 180800, Eval Loss: 1.6843888759613037
Iteration: 180900, Eval Loss: 1.7137529850006104
Iteration: 181000, Eval Loss: 1.715901255607605
Iteration: 181100, Eval Loss: 1.7076760530471802
Iteration: 181200, Eval Loss: 1.6684600114822388
Iteration: 181300, Eval Loss: 1.6920703649520874
Iteration: 181400, Eval Loss: 1.707810878753662
Iteration: 181500, Eval Loss: 1.6974607706069946
Iteration: 181600, Eval Loss: 1.672879934310913
Iteration: 181700, Eval Loss: 1.725804090499878
Iteration: 181800, Eval Loss: 1.7146555185317993
Iteration: 181900, Eval Loss: 1.6733766794204712
Iteration: 182000, Eval Loss: 1.6578618288040161
Iteration: 182100, Eval Loss: 1.7308886051177979
Iteration: 182200, Eval Loss: 1.7356789112091064
Iteration: 182300, Eval Loss: 1.6772035360336304
Iteration: 182400, Eval Loss: 1.6895431280136108
Iteration: 182500, Eval Loss: 1.7189589738845825
Iteration: 182600, Eval Loss: 1.7005423307418823
Iteration: 182700, Eval Loss: 1.737892508506775
Iteration: 182800, Eval Loss: 1.6970728635787964
Iteration: 182900, Eval Loss: 1.7179009914398193
Iteration: 183000, Eval Loss: 1.7218912839889526
Iteration: 183100, Eval Loss: 1.7055305242538452
Iteration: 183200, Eval Loss: 1.6687227487564087
Iteration: 183300, Eval Loss: 1.7189968824386597
Iteration: 183400, Eval Loss: 1.6987688541412354
Iteration: 183500, Eval Loss: 1.664864182472229
Iteration: 183600, Eval Loss: 1.6927067041397095
Iteration: 183700, Eval Loss: 1.7143222093582153
Iteration: 183800, Eval Loss: 1.6848843097686768
Iteration: 183900, Eval Loss: 1.7083258628845215
Iteration: 184000, Eval Loss: 1.751191258430481
Iteration: 184100, Eval Loss: 1.7132757902145386
Iteration: 184200, Eval Loss: 1.686449646949768
Iteration: 184300, Eval Loss: 1.6819266080856323
Iteration: 184400, Eval Loss: 1.7073559761047363
Iteration: 184500, Eval Loss: 1.7370797395706177
Iteration: 184600, Eval Loss: 1.678642749786377
Iteration: 184700, Eval Loss: 1.7043190002441406
Iteration: 184800, Eval Loss: 1.7265678644180298
Iteration: 184900, Eval Loss: 1.6899958848953247
Iteration: 185000, Eval Loss: 1.6943825483322144
Iteration: 185100, Eval Loss: 1.7061467170715332
Iteration: 185200, Eval Loss: 1.708994746208191
Iteration: 185300, Eval Loss: 1.6946462392807007
Iteration: 185400, Eval Loss: 1.7275396585464478
Iteration: 185500, Eval Loss: 1.6819255352020264
Iteration: 185600, Eval Loss: 1.7094768285751343
Iteration: 185700, Eval Loss: 1.6692935228347778
Iteration: 185800, Eval Loss: 1.6927586793899536
Iteration: 185900, Eval Loss: 1.674285650253296
Iteration: 186000, Eval Loss: 1.6850444078445435
Iteration: 186100, Eval Loss: 1.6745246648788452
Iteration: 186200, Eval Loss: 1.676472544670105
Iteration: 186300, Eval Loss: 1.700827956199646
Iteration: 186400, Eval Loss: 1.7028454542160034
Iteration: 186500, Eval Loss: 1.6596921682357788
Iteration: 186600, Eval Loss: 1.7083473205566406
Iteration: 186700, Eval Loss: 1.7040854692459106
Iteration: 186800, Eval Loss: 1.6599137783050537
Iteration: 186900, Eval Loss: 1.6773391962051392
Iteration: 187000, Eval Loss: 1.6495471000671387
Iteration: 187100, Eval Loss: 1.6940984725952148
Iteration: 187200, Eval Loss: 1.694958209991455
Iteration: 187300, Eval Loss: 1.6997952461242676
Iteration: 187400, Eval Loss: 1.7213730812072754
Iteration: 187500, Eval Loss: 1.684459924697876
Iteration: 187600, Eval Loss: 1.7407526969909668
Iteration: 187700, Eval Loss: 1.6888467073440552
Iteration: 187800, Eval Loss: 1.7335007190704346
Iteration: 187900, Eval Loss: 1.6585400104522705
Iteration: 188000, Eval Loss: 1.7581809759140015
Iteration: 188100, Eval Loss: 1.715226650238037
Iteration: 188200, Eval Loss: 1.6976900100708008
Iteration: 188300, Eval Loss: 1.7244683504104614
Iteration: 188400, Eval Loss: 1.7177668809890747
Iteration: 188500, Eval Loss: 1.6868107318878174
Iteration: 188600, Eval Loss: 1.6955466270446777
Iteration: 188700, Eval Loss: 1.718050479888916
Iteration: 188800, Eval Loss: 1.6978121995925903
Iteration: 188900, Eval Loss: 1.72055184841156
Iteration: 189000, Eval Loss: 1.7145040035247803
Iteration: 189100, Eval Loss: 1.7124320268630981
Iteration: 189200, Eval Loss: 1.7148690223693848
Iteration: 189300, Eval Loss: 1.6710617542266846
Iteration: 189400, Eval Loss: 1.6673120260238647
Iteration: 189500, Eval Loss: 1.7062046527862549
Iteration: 189600, Eval Loss: 1.664727807044983
Iteration: 189700, Eval Loss: 1.7459204196929932
Iteration: 189800, Eval Loss: 1.6846951246261597
Iteration: 189900, Eval Loss: 1.6744639873504639
Iteration: 190000, Eval Loss: 1.7198295593261719
Iteration: 190100, Eval Loss: 1.719998836517334
Iteration: 190200, Eval Loss: 1.6686508655548096
Iteration: 190300, Eval Loss: 1.6441550254821777
Iteration: 190400, Eval Loss: 1.6752569675445557
Iteration: 190500, Eval Loss: 1.7133442163467407
Iteration: 190600, Eval Loss: 1.6942548751831055
Iteration: 190700, Eval Loss: 1.7066973447799683
Iteration: 190800, Eval Loss: 1.6987320184707642
Iteration: 190900, Eval Loss: 1.7204278707504272
Iteration: 191000, Eval Loss: 1.6724886894226074
Iteration: 191100, Eval Loss: 1.677952766418457
Iteration: 191200, Eval Loss: 1.7052133083343506
Iteration: 191300, Eval Loss: 1.6624078750610352
Iteration: 191400, Eval Loss: 1.680764079093933
Iteration: 191500, Eval Loss: 1.7066279649734497
Iteration: 191600, Eval Loss: 1.6994857788085938
Iteration: 191700, Eval Loss: 1.7392808198928833
Iteration: 191800, Eval Loss: 1.680628776550293
Iteration: 191900, Eval Loss: 1.712996006011963
Iteration: 192000, Eval Loss: 1.6966525316238403
Iteration: 192100, Eval Loss: 1.6757845878601074
Iteration: 192200, Eval Loss: 1.6996841430664062
Iteration: 192300, Eval Loss: 1.6668651103973389
Iteration: 192400, Eval Loss: 1.6996791362762451
Iteration: 192500, Eval Loss: 1.6812899112701416
Iteration: 192600, Eval Loss: 1.6706880331039429
Iteration: 192700, Eval Loss: 1.6651197671890259
Iteration: 192800, Eval Loss: 1.700525164604187
Iteration: 192900, Eval Loss: 1.6958892345428467
Iteration: 193000, Eval Loss: 1.6755599975585938
Iteration: 193100, Eval Loss: 1.7165955305099487
Iteration: 193200, Eval Loss: 1.6671379804611206
Iteration: 193300, Eval Loss: 1.6547762155532837
Iteration: 193400, Eval Loss: 1.7058382034301758
Iteration: 193500, Eval Loss: 1.7439303398132324
Iteration: 193600, Eval Loss: 1.6881519556045532
Iteration: 193700, Eval Loss: 1.7360318899154663
Iteration: 193800, Eval Loss: 1.7364507913589478
Iteration: 193900, Eval Loss: 1.711042881011963
Iteration: 194000, Eval Loss: 1.6615010499954224
Iteration: 194100, Eval Loss: 1.6850000619888306
Iteration: 194200, Eval Loss: 1.7010642290115356
Iteration: 194300, Eval Loss: 1.6865696907043457
Iteration: 194400, Eval Loss: 1.6910979747772217
Iteration: 194500, Eval Loss: 1.7031885385513306
Iteration: 194600, Eval Loss: 1.7249399423599243
Iteration: 194700, Eval Loss: 1.7100191116333008
Iteration: 194800, Eval Loss: 1.707451581954956
Iteration: 194900, Eval Loss: 1.7281867265701294
Iteration: 195000, Eval Loss: 1.7519748210906982
Iteration: 195100, Eval Loss: 1.6646971702575684
Iteration: 195200, Eval Loss: 1.6761109828948975
Iteration: 195300, Eval Loss: 1.6661542654037476
Iteration: 195400, Eval Loss: 1.7549723386764526
Iteration: 195500, Eval Loss: 1.6849061250686646
Iteration: 195600, Eval Loss: 1.6887896060943604
Iteration: 195700, Eval Loss: 1.7067309617996216
Iteration: 195800, Eval Loss: 1.6959376335144043
Iteration: 195900, Eval Loss: 1.7092726230621338
Iteration: 196000, Eval Loss: 1.7224992513656616
Iteration: 196100, Eval Loss: 1.6572061777114868
Iteration: 196200, Eval Loss: 1.6751985549926758
Iteration: 196300, Eval Loss: 1.7003931999206543
Iteration: 196400, Eval Loss: 1.6901204586029053
Iteration: 196500, Eval Loss: 1.6722495555877686
Iteration: 196600, Eval Loss: 1.7168868780136108
Iteration: 196700, Eval Loss: 1.716995120048523
Iteration: 196800, Eval Loss: 1.7006064653396606
Iteration: 196900, Eval Loss: 1.6803568601608276
Iteration: 197000, Eval Loss: 1.6546242237091064
Iteration: 197100, Eval Loss: 1.738763451576233
Iteration: 197200, Eval Loss: 1.7100789546966553
Iteration: 197300, Eval Loss: 1.7103087902069092
Iteration: 197400, Eval Loss: 1.6844568252563477
Iteration: 197500, Eval Loss: 1.7000633478164673
Iteration: 197600, Eval Loss: 1.6640549898147583
Iteration: 197700, Eval Loss: 1.737677812576294
Iteration: 197800, Eval Loss: 1.709752082824707
Iteration: 197900, Eval Loss: 1.6896607875823975
Iteration: 198000, Eval Loss: 1.7042957544326782
Iteration: 198100, Eval Loss: 1.69434654712677
Iteration: 198200, Eval Loss: 1.7136586904525757
Iteration: 198300, Eval Loss: 1.7327405214309692
Iteration: 198400, Eval Loss: 1.6748191118240356
Iteration: 198500, Eval Loss: 1.6951024532318115
Iteration: 198600, Eval Loss: 1.6954524517059326
Iteration: 198700, Eval Loss: 1.6980558633804321
Iteration: 198800, Eval Loss: 1.6649945974349976
Iteration: 198900, Eval Loss: 1.693462610244751
Iteration: 199000, Eval Loss: 1.6940988302230835
Iteration: 199100, Eval Loss: 1.693038821220398
Iteration: 199200, Eval Loss: 1.7063740491867065
Iteration: 199300, Eval Loss: 1.6931562423706055
Iteration: 199400, Eval Loss: 1.6979701519012451
Iteration: 199500, Eval Loss: 1.6690782308578491
Iteration: 199600, Eval Loss: 1.7413462400436401
Iteration: 199700, Eval Loss: 1.7126612663269043
Iteration: 199800, Eval Loss: 1.6890565156936646
Iteration: 199900, Eval Loss: 1.6679081916809082
Iteration: 200000, Eval Loss: 1.6918753385543823
Iteration: 200100, Eval Loss: 1.6963187456130981
Iteration: 200200, Eval Loss: 1.6844537258148193
Iteration: 200300, Eval Loss: 1.6613513231277466
Iteration: 200400, Eval Loss: 1.6992930173873901
Iteration: 200500, Eval Loss: 1.701799750328064
Iteration: 200600, Eval Loss: 1.6784276962280273
Iteration: 200700, Eval Loss: 1.680904746055603
Iteration: 200800, Eval Loss: 1.6544867753982544
Iteration: 200900, Eval Loss: 1.6535224914550781
Iteration: 201000, Eval Loss: 1.709247350692749
Iteration: 201100, Eval Loss: 1.651657223701477
Iteration: 201200, Eval Loss: 1.6298205852508545
Iteration: 201300, Eval Loss: 1.6839407682418823
Iteration: 201400, Eval Loss: 1.6609139442443848
Iteration: 201500, Eval Loss: 1.6971471309661865
Iteration: 201600, Eval Loss: 1.7058566808700562
Iteration: 201700, Eval Loss: 1.6773231029510498
Iteration: 201800, Eval Loss: 1.7118698358535767
Iteration: 201900, Eval Loss: 1.681334137916565
Iteration: 202000, Eval Loss: 1.7012279033660889
Iteration: 202100, Eval Loss: 1.6659871339797974
Iteration: 202200, Eval Loss: 1.6823632717132568
Iteration: 202300, Eval Loss: 1.6852253675460815
Iteration: 202400, Eval Loss: 1.7223824262619019
Iteration: 202500, Eval Loss: 1.6860857009887695
Iteration: 202600, Eval Loss: 1.692604899406433
Iteration: 202700, Eval Loss: 1.7195905447006226
Iteration: 202800, Eval Loss: 1.7254515886306763
Iteration: 202900, Eval Loss: 1.6858566999435425
Iteration: 203000, Eval Loss: 1.6880407333374023
Iteration: 203100, Eval Loss: 1.7154158353805542
Iteration: 203200, Eval Loss: 1.7042889595031738
Iteration: 203300, Eval Loss: 1.7004928588867188
Iteration: 203400, Eval Loss: 1.6781598329544067
Iteration: 203500, Eval Loss: 1.6864638328552246
Iteration: 203600, Eval Loss: 1.7291512489318848
Iteration: 203700, Eval Loss: 1.698419451713562
Iteration: 203800, Eval Loss: 1.678910732269287
Iteration: 203900, Eval Loss: 1.6978052854537964
Iteration: 204000, Eval Loss: 1.6812211275100708
Iteration: 204100, Eval Loss: 1.7013578414916992
Iteration: 204200, Eval Loss: 1.6710853576660156
Iteration: 204300, Eval Loss: 1.6788661479949951
Iteration: 204400, Eval Loss: 1.6738629341125488
Iteration: 204500, Eval Loss: 1.6862514019012451
Iteration: 204600, Eval Loss: 1.6800681352615356
Iteration: 204700, Eval Loss: 1.7374461889266968
Iteration: 204800, Eval Loss: 1.6677796840667725
Iteration: 204900, Eval Loss: 1.6921409368515015
Iteration: 205000, Eval Loss: 1.6838452816009521
Iteration: 205100, Eval Loss: 1.670180082321167
Iteration: 205200, Eval Loss: 1.6998635530471802
Iteration: 205300, Eval Loss: 1.713625431060791
Iteration: 205400, Eval Loss: 1.6840444803237915
Iteration: 205500, Eval Loss: 1.7203195095062256
Iteration: 205600, Eval Loss: 1.7008198499679565
Iteration: 205700, Eval Loss: 1.6760609149932861
Iteration: 205800, Eval Loss: 1.6967779397964478
Iteration: 205900, Eval Loss: 1.6605112552642822
Iteration: 206000, Eval Loss: 1.6618584394454956
Iteration: 206100, Eval Loss: 1.6716865301132202
Iteration: 206200, Eval Loss: 1.7352880239486694
Iteration: 206300, Eval Loss: 1.7126898765563965
Iteration: 206400, Eval Loss: 1.7126113176345825
Iteration: 206500, Eval Loss: 1.7093616724014282
Iteration: 206600, Eval Loss: 1.7073239088058472
Iteration: 206700, Eval Loss: 1.7400039434432983
Iteration: 206800, Eval Loss: 1.7016117572784424
Iteration: 206900, Eval Loss: 1.6714476346969604
Iteration: 207000, Eval Loss: 1.668334722518921
Iteration: 207100, Eval Loss: 1.6787604093551636
Iteration: 207200, Eval Loss: 1.6866487264633179
Iteration: 207300, Eval Loss: 1.6680828332901
Iteration: 207400, Eval Loss: 1.7073768377304077
Iteration: 207500, Eval Loss: 1.6920512914657593
Iteration: 207600, Eval Loss: 1.686969518661499
Iteration: 207700, Eval Loss: 1.7311806678771973
Iteration: 207800, Eval Loss: 1.6794073581695557
Iteration: 207900, Eval Loss: 1.644262433052063
Iteration: 208000, Eval Loss: 1.6504240036010742
Iteration: 208100, Eval Loss: 1.667016625404358
Iteration: 208200, Eval Loss: 1.6800566911697388
Iteration: 208300, Eval Loss: 1.716881513595581
Iteration: 208400, Eval Loss: 1.7012391090393066
Iteration: 208500, Eval Loss: 1.6311936378479004
Iteration: 208600, Eval Loss: 1.6720161437988281
Iteration: 208700, Eval Loss: 1.6538708209991455
Iteration: 208800, Eval Loss: 1.7037111520767212
Iteration: 208900, Eval Loss: 1.6734118461608887
Iteration: 209000, Eval Loss: 1.6628831624984741
Iteration: 209100, Eval Loss: 1.6609307527542114
Iteration: 209200, Eval Loss: 1.6584721803665161
Iteration: 209300, Eval Loss: 1.6891381740570068
Iteration: 209400, Eval Loss: 1.7105399370193481
Iteration: 209500, Eval Loss: 1.665059208869934
Iteration: 209600, Eval Loss: 1.680197834968567
Iteration: 209700, Eval Loss: 1.6797409057617188
Iteration: 209800, Eval Loss: 1.6728121042251587
Iteration: 209900, Eval Loss: 1.6915171146392822
Iteration: 210000, Eval Loss: 1.6911672353744507
Iteration: 210100, Eval Loss: 1.681127905845642
Iteration: 210200, Eval Loss: 1.6687976121902466
Iteration: 210300, Eval Loss: 1.7022253274917603
Iteration: 210400, Eval Loss: 1.6815937757492065
Iteration: 210500, Eval Loss: 1.6790647506713867
Iteration: 210600, Eval Loss: 1.699296474456787
Iteration: 210700, Eval Loss: 1.6708848476409912
Iteration: 210800, Eval Loss: 1.686042308807373
Iteration: 210900, Eval Loss: 1.6863237619400024
Iteration: 211000, Eval Loss: 1.7190735340118408
Iteration: 211100, Eval Loss: 1.6895357370376587
Iteration: 211200, Eval Loss: 1.6827257871627808
Iteration: 211300, Eval Loss: 1.7004280090332031
Iteration: 211400, Eval Loss: 1.6892154216766357
Iteration: 211500, Eval Loss: 1.7122734785079956
Iteration: 211600, Eval Loss: 1.6763420104980469
Iteration: 211700, Eval Loss: 1.687580943107605
Iteration: 211800, Eval Loss: 1.653316855430603
Iteration: 211900, Eval Loss: 1.697526454925537
Iteration: 212000, Eval Loss: 1.6731051206588745
Iteration: 212100, Eval Loss: 1.6996755599975586
Iteration: 212200, Eval Loss: 1.6871047019958496
Iteration: 212300, Eval Loss: 1.6427162885665894
Iteration: 212400, Eval Loss: 1.683931827545166
Iteration: 212500, Eval Loss: 1.6835662126541138
Iteration: 212600, Eval Loss: 1.6986829042434692
Iteration: 212700, Eval Loss: 1.7236831188201904
Iteration: 212800, Eval Loss: 1.6977616548538208
Iteration: 212900, Eval Loss: 1.6718168258666992
Iteration: 213000, Eval Loss: 1.6277951002120972
Iteration: 213100, Eval Loss: 1.6702297925949097
Iteration: 213200, Eval Loss: 1.6658145189285278
Iteration: 213300, Eval Loss: 1.6977052688598633
Iteration: 213400, Eval Loss: 1.6872557401657104
Iteration: 213500, Eval Loss: 1.6720410585403442
Iteration: 213600, Eval Loss: 1.6706801652908325
Iteration: 213700, Eval Loss: 1.7004263401031494
Iteration: 213800, Eval Loss: 1.6537972688674927
Iteration: 213900, Eval Loss: 1.7098420858383179
Iteration: 214000, Eval Loss: 1.6625070571899414
Iteration: 214100, Eval Loss: 1.674631953239441
Iteration: 214200, Eval Loss: 1.6464550495147705
Iteration: 214300, Eval Loss: 1.63735830783844
Iteration: 214400, Eval Loss: 1.6792206764221191
Iteration: 214500, Eval Loss: 1.7239718437194824
Iteration: 214600, Eval Loss: 1.6973086595535278
Iteration: 214700, Eval Loss: 1.7478300333023071
Iteration: 214800, Eval Loss: 1.6794582605361938
Iteration: 214900, Eval Loss: 1.6538565158843994
Iteration: 215000, Eval Loss: 1.7079851627349854
Iteration: 215100, Eval Loss: 1.6711885929107666
Iteration: 215200, Eval Loss: 1.674932599067688
Iteration: 215300, Eval Loss: 1.6544612646102905
Iteration: 215400, Eval Loss: 1.6815028190612793
Iteration: 215500, Eval Loss: 1.6685214042663574
Iteration: 215600, Eval Loss: 1.667148470878601
Iteration: 215700, Eval Loss: 1.6856231689453125
Iteration: 215800, Eval Loss: 1.7117973566055298
Iteration: 215900, Eval Loss: 1.7517354488372803
Iteration: 216000, Eval Loss: 1.6781046390533447
Iteration: 216100, Eval Loss: 1.6420164108276367
Iteration: 216200, Eval Loss: 1.6890348196029663
Iteration: 216300, Eval Loss: 1.6972483396530151
Iteration: 216400, Eval Loss: 1.7135123014450073
Iteration: 216500, Eval Loss: 1.6562294960021973
Iteration: 216600, Eval Loss: 1.708518385887146
Iteration: 216700, Eval Loss: 1.6885466575622559
Iteration: 216800, Eval Loss: 1.7040942907333374
Iteration: 216900, Eval Loss: 1.6798464059829712
